CodiMesa,VNULS,Vots nuls,VBLANCS,Vots en blanc,VCS,Vots,VJXC,Vots.1,VERC,Vots.2,VPSC,Vots.3,VCOM,Vots.4,VCUP,Vots.5,VPPC,Vots.6,VPACMA,Vots.7,VRECORTES,Vots.8,VPUMJUST,Vots.9,VDIALEG,Vots.10
0827901022A,0.0,2,0.0,2,0.0,126,0.0,180,0.0,157,0.0,50,0.0,31,0.0,28,0.0,20,0.0,3,0.0,1,0.0,0,0.0,0
0827901022B,1.0,1,2.0,4,142.0,142,184.0,184,166.0,166,60.0,60,36.0,36,26.0,26,15.0,15,5.0,5,2.0,2,0.0,0,0.0,0
0827901023A,0.0,1,0.0,1,0.0,83,0.0,101,0.0,109,0.0,40,0.0,33,0.0,18,0.0,5,0.0,3,0.0,1,0.0,0,0.0,0
0827901023B,0.0,0,0.0,1,0.0,98,0.0,110,0.0,127,0.0,56,0.0,37,0.0,16,0.0,14,0.0,2,0.0,2,0.0,0,0.0,0
0827901024U,0.0,1,0.0,6,0.0,59,0.0,249,0.0,137,0.0,29,0.0,24,0.0,41,0.0,19,0.0,0,0.0,0,0.0,0,0.0,0
0827902001A,0.0,1,0.0,3,0.0,157,0.0,38,0.0,45,0.0,77,0.0,37,0.0,14,0.0,22,0.0,7,0.0,1,0.0,0,0.0,0
0827902001B,0.0,1,0.0,2,0.0,190,0.0,36,0.0,64,0.0,87,0.0,36,0.0,9,0.0,25,0.0,6,0.0,1,0.0,0,0.0,0
0827902002U,0.0,1,0.0,2,0.0,101,0.0,27,0.0,42,0.0,49,0.0,18,0.0,9,0.0,24,0.0,2,0.0,2,0.0,0,0.0,0
0827902003U,0.0,1,0.0,4,0.0,213,0.0,37,0.0,66,0.0,137,0.0,32,0.0,15,0.0,61,0.0,8,0.0,2,0.0,0,0.0,0
0827902004U,0.0,0,0.0,5,0.0,196,0.0,28,0.0,44,0.0,82,0.0,43,0.0,8,0.0,36,0.0,5,0.0,2,0.0,0,0.0,0
0827902005U,0.0,2,0.0,2,0.0,244,0.0,44,0.0,84,0.0,124,0.0,43,0.0,17,0.0,36,0.0,7,0.0,4,0.0,0,0.0,0
0827902006U,0.0,0,0.0,2,0.0,210,0.0,56,0.0,78,0.0,89,0.0,58,0.0,16,0.0,39,0.0,8,0.0,0,0.0,0,0.0,0
0827902008U,0.0,2,0.0,8,0.0,218,0.0,44,0.0,74,0.0,101,0.0,70,0.0,9,0.0,23,0.0,11,0.0,3,0.0,0,0.0,0
0827902011U,0.0,2,0.0,1,0.0,265,0.0,36,0.0,74,0.0,103,0.0,50,0.0,13,0.0,26,0.0,6,0.0,4,0.0,0,0.0,0
0827902012U,0.0,1,0.0,4,0.0,188,0.0,36,0.0,37,0.0,83,0.0,48,0.0,8,0.0,25,0.0,8,0.0,1,0.0,0,0.0,0
0827902014A,0.0,3,0.0,3,0.0,207,0.0,44,0.0,73,0.0,73,0.0,69,0.0,14,0.0,16,0.0,10,0.0,0,0.0,0,0.0,0
0827902014B,0.0,2,0.0,3,0.0,294,0.0,64,0.0,126,0.0,92,0.0,73,0.0,19,0.0,17,0.0,14,0.0,0,0.0,0,0.0,0
0827902016A,3.0,0,4.0,1,461.0,187,96.0,39,242.0,108,185.0,80,155.0,73,37.0,14,24.0,9,10.0,10,3.0,3,0.0,0,0.0,0
0827902017B,2.0,2,1.0,1,226.0,226,45.0,45,75.0,75,88.0,88,66.0,65,23.0,23,23.0,23,11.0,11,3.0,3,0.0,0,0.0,0
0827903001A,0.0,3,0.0,3,0.0,144,0.0,83,0.0,128,0.0,59,0.0,43,0.0,15,0.0,17,0.0,3,0.0,3,0.0,0,0.0,0
0827903002B,2.0,2,5.0,5,131.0,131,89.0,89,120.0,120,84.0,84,2.0,41,41.0,20,12.0,12,9.0,9,2.0,2,0.0,0,0.0,0
0827903005A,0.0,5,0.0,4,0.0,141,0.0,116,0.0,177,0.0,73,0.0,53,0.0,28,0.0,10,0.0,11,0.0,5,0.0,0,0.0,0
0827903006B,1.0,1,3.0,3,147.0,147,169.0,169,201.0,201,56.0,56,68.0,68,36.0,36,15.0,15,3.0,3,4.0,4,4.0,0,0.0,0
0827903007B,0.0,2,0.0,4,0.0,178,0.0,127,0.0,182,0.0,99,0.0,86,0.0,34,0.0,16,0.0,12,0.0,3,0.0,0,0.0,0
0827903009A,0.0,0,3.0,3,140.0,140,80.0,80,110.0,110,56.0,56,49.0,49,29.0,29,10.0,10,7.0,7,1.0,1,1.0,0,0.0,0
0827903009C,0.0,0,0.0,1,0.0,127,0.0,85,0.0,126,0.0,87,0.0,44,0.0,25,0.0,12,0.0,7,0.0,1,0.0,0,0.0,0
0827903010A,0.0,3,0.0,6,0.0,226,0.0,24,0.0,50,0.0,143,0.0,54,0.0,12,0.0,24,0.0,15,0.0,0,0.0,0,0.0,0
0827903010B,0.0,5,0.0,4,0.0,317,0.0,21,0.0,57,0.0,146,0.0,68,0.0,8,0.0,30,0.0,6,0.0,5,0.0,0,0.0,0
0827903011A,0.0,3,0.0,1,0.0,174,0.0,22,0.0,47,0.0,85,0.0,23,0.0,5,0.0,11,0.0,2,0.0,2,0.0,0,0.0,0
0827903011B,0.0,5,0.0,0,0.0,244,0.0,16,0.0,41,0.0,66,0.0,40,0.0,5,0.0,22,0.0,10,0.0,1,0.0,0,0.0,0
0827903012A,0.0,1,0.0,3,0.0,186,0.0,23,0.0,53,0.0,57,0.0,26,0.0,8,0.0,24,0.0,3,0.0,0,0.0,0,0.0,0
0827903012B,0.0,1,0.0,3,0.0,273,0.0,38,0.0,71,0.0,106,0.0,50,0.0,9,0.0,39,0.0,14,0.0,2,0.0,0,0.0,0
0827903012C,0.0,4,0.0,1,0.0,194,0.0,27,0.0,64,0.0,79,0.0,41,0.0,10,0.0,34,0.0,0,0.0,2,0.0,0,0.0,0
0827903015U,0.0,6,0.0,4,0.0,255,0.0,92,0.0,140,0.0,142,0.0,72,0.0,30,0.0,37,0.0,10,0.0,1,0.0,0,0.0,0
0827903018A,0.0,0,6.0,6,116.0,116,21.0,21,39.0,39,58.0,58,30.0,30,6.0,6,17.0,17,0.0,5,2.0,0,0.0,0,0.0,0
0827903018B,1.0,1,0.0,0,137.0,137,14.0,14,57.0,57,72.0,72,38.0,38,2.0,2,11.0,11,6.0,9,2.0,2,0.0,0,0.0,0
0827903019A,0.0,2,0.0,1,0.0,118,0.0,20,0.0,45,0.0,72,0.0,29,0.0,13,0.0,8,0.0,5,0.0,2,0.0,0,0.0,0
0827903019B,0.0,3,0.0,1,0.0,158,0.0,19,0.0,51,0.0,76,0.0,27,0.0,9,0.0,18,0.0,8,0.0,3,0.0,0,0.0,0
0827904001A,0.0,1,0.0,0,0.0,56,0.0,183,0.0,112,0.0,29,0.0,19,0.0,29,0.0,17,0.0,2,0.0,1,0.0,0,0.0,0
0827904001B,0.0,1,0.0,4,0.0,76,0.0,193,0.0,106,0.0,43,0.0,23,0.0,21,0.0,21,0.0,2,0.0,0,0.0,0,0.0,0
0827904002A,0.0,2,0.0,3,0.0,48,0.0,182,0.0,119,0.0,33,0.0,21,0.0,22,0.0,9,0.0,4,0.0,0,0.0,0,0.0,0
0827904002B,0.0,2,0.0,1,0.0,61,0.0,196,0.0,136,0.0,42,0.0,25,0.0,36,0.0,10,0.0,3,0.0,0,0.0,0,0.0,0
0827904003A,0.0,1,0.0,3,0.0,89,0.0,126,0.0,111,0.0,33,0.0,31,0.0,27,0.0,22,0.0,4,0.0,0,0.0,0,0.0,0
0827904003B,0.0,1,0.0,4,0.0,117,0.0,163,0.0,128,0.0,83,0.0,39,0.0,30,0.0,12,0.0,6,0.0,1,0.0,0,0.0,0
0827904004A,0.0,5,0.0,3,0.0,122,0.0,95,0.0,111,0.0,48,0.0,33,0.0,18,0.0,12,0.0,7,0.0,3,0.0,0,0.0,0
0827904004B,0.0,0,0.0,1,0.0,104,0.0,112,0.0,129,0.0,50,0.0,43,0.0,30,0.0,17,0.0,6,0.0,4,0.0,0,0.0,0
0827904006A,0.0,0,0.0,6,0.0,163,0.0,55,0.0,107,0.0,65,0.0,58,0.0,21,0.0,16,0.0,7,0.0,2,0.0,0,0.0,0
0827904006B,0.0,1,0.0,1,0.0,231,0.0,84,0.0,128,0.0,96,0.0,66,0.0,30,0.0,21,0.0,10,0.0,3,0.0,0,0.0,0
0827904007A,0.0,6,0.0,1,0.0,151,0.0,57,0.0,100,0.0,51,0.0,43,0.0,14,0.0,15,0.0,5,0.0,4,0.0,0,0.0,0
0827904007C,0.0,2,0.0,1,0.0,165,0.0,69,0.0,88,0.0,66,0.0,43,0.0,14,0.0,18,0.0,8,0.0,1,0.0,0,0.0,0
0827904008U,0.0,3,0.0,5,0.0,236,0.0,94,0.0,144,0.0,124,0.0,100,0.0,36,0.0,39,0.0,17,0.0,6,0.0,0,0.0,0
0827904010U,1.0,1,2.0,2,187.0,187,22.0,22,74.0,74,115.0,115,75.0,75,17.0,17,31.0,31,6.0,6,2.0,2,2.0,0,0.0,0
0827904017B,0.0,1,0.0,3,0.0,78,0.0,138,0.0,140,0.0,66,0.0,38,0.0,27,0.0,18,0.0,4,0.0,1,0.0,0,0.0,0
0827904021U,0.0,4,0.0,5,0.0,219,0.0,45,0.0,94,0.0,96,0.0,70,0.0,7,0.0,29,0.0,9,0.0,4,0.0,0,0.0,0
0827904022A,0.0,3,0.0,4,0.0,223,0.0,47,0.0,112,0.0,104,0.0,64,0.0,15,0.0,21,0.0,8,0.0,4,0.0,0,0.0,0
0827904022B,0.0,1,0.0,6,0.0,280,0.0,59,0.0,139,0.0,107,0.0,91,0.0,21,0.0,18,0.0,9,0.0,3,0.0,0,0.0,0
0827904023A,0.0,4,0.0,3,0.0,220,0.0,48,0.0,90,0.0,104,0.0,95,0.0,17,0.0,13,0.0,10,0.0,6,0.0,0,0.0,0
0827904024A,0.0,2,0.0,3,0.0,241,0.0,63,0.0,93,0.0,75,0.0,57,0.0,13,0.0,22,0.0,7,0.0,3,0.0,0,0.0,0
0827904024B,0.0,2,0.0,5,0.0,268,0.0,69,0.0,122,0.0,131,0.0,76,0.0,20,0.0,20,0.0,6,0.0,1,0.0,0,0.0,0
0827904025A,0.0,0,0.0,5,0.0,105,0.0,66,0.0,74,0.0,65,0.0,40,0.0,16,0.0,19,0.0,3,0.0,0,0.0,0,0.0,0
0827904025B,0.0,0,0.0,0,0.0,87,0.0,74,0.0,43,0.0,50,0.0,34,0.0,8,0.0,15,0.0,4,0.0,0,0.0,0,0.0,0
0827905002B,7.0,0,1.0,0,193.0,0,36.0,0,56.0,0,96.0,0,66.0,0,15.0,0,24.0,0,13.0,0,3.0,0,0.0,0,0.0,0
0827905003A,0.0,1,0.0,1,0.0,119,0.0,120,0.0,137,0.0,59,0.0,41,0.0,25,0.0,18,0.0,10,0.0,0,0.0,0,0.0,0
0827905003B,0.0,1,0.0,2,0.0,159,0.0,134,0.0,199,0.0,72,0.0,67,0.0,15,0.0,20,0.0,8,0.0,1,0.0,0,0.0,0
0827905004A,0.0,2,0.0,1,0.0,86,0.0,95,0.0,111,0.0,64,0.0,44,0.0,23,0.0,17,0.0,3,0.0,1,0.0,0,0.0,0
0827905004B,0.0,2,0.0,1,0.0,135,0.0,109,0.0,148,0.0,72,0.0,52,0.0,25,0.0,27,0.0,4,0.0,2,0.0,0,0.0,0
0827905005U,0.0,4,0.0,4,0.0,103,0.0,132,0.0,166,0.0,75,0.0,70,0.0,35,0.0,27,0.0,6,0.0,1,0.0,0,0.0,0
0827905006A,2.0,2,3.0,3,130.0,130,88.0,172,169.0,169,88.0,88,41.0,41,24.0,24,18.0,18,4.0,4,3.0,3,0.0,0,0.0,0
0827905008A,0.0,2,0.0,3,0.0,121,0.0,141,0.0,164,0.0,61,0.0,32,0.0,25,0.0,12,0.0,4,0.0,1,0.0,0,0.0,0
0827905009A,0.0,1,0.0,1,0.0,156,0.0,94,0.0,126,0.0,116,0.0,47,0.0,18,0.0,18,0.0,4,0.0,0,0.0,0,0.0,0
0827905009B,0.0,1,0.0,1,0.0,157,0.0,109,0.0,136,0.0,102,0.0,48,0.0,30,0.0,22,0.0,6,0.0,2,0.0,0,0.0,0
0827905010A,0.0,0,0.0,4,0.0,192,0.0,37,0.0,69,0.0,123,0.0,33,0.0,10,0.0,32,0.0,3,0.0,1,0.0,0,0.0,0
0827905010B,0.0,9,0.0,0,0.0,249,0.0,49,0.0,61,0.0,128,0.0,60,0.0,9,0.0,32,0.0,7,0.0,3,0.0,0,0.0,0
0827905013B,0.0,6,2.0,2,175.0,175,52.0,52,70.0,70,103.0,103,57.0,57,13.0,13,18.0,18,6.0,6,2.0,2,0.0,0,0.0,0
0827905014A,0.0,1,0.0,0,0.0,120,0.0,39,0.0,94,0.0,46,0.0,38,0.0,14,0.0,15,0.0,9,0.0,1,0.0,0,0.0,0
0827905014B,0.0,2,0.0,4,0.0,180,0.0,39,0.0,83,0.0,102,0.0,74,0.0,17,0.0,15,0.0,11,0.0,3,0.0,0,0.0,0
0827905014C,0.0,1,0.0,4,0.0,138,0.0,35,0.0,81,0.0,72,0.0,40,0.0,12,0.0,13,0.0,4,0.0,1,0.0,0,0.0,0
0827905015A,0.0,4,0.0,5,0.0,180,0.0,62,0.0,77,0.0,84,0.0,62,0.0,20,0.0,17,0.0,8,0.0,3,0.0,0,0.0,0
0827905015B,0.0,2,0.0,3,0.0,223,0.0,57,0.0,112,0.0,115,0.0,58,0.0,19,0.0,29,0.0,7,0.0,4,0.0,0,0.0,0
0827905016A,0.0,2,0.0,3,0.0,151,0.0,46,0.0,84,0.0,78,0.0,54,0.0,4,0.0,23,0.0,10,0.0,0,0.0,0,0.0,0
0827905016B,0.0,1,0.0,0,0.0,211,0.0,57,0.0,98,0.0,97,0.0,54,0.0,9,0.0,33,0.0,10,0.0,3,0.0,0,0.0,0
0827905016C,0.0,3,0.0,3,0.0,160,0.0,51,0.0,80,0.0,96,0.0,47,0.0,10,0.0,6,0.0,12,0.0,3,0.0,0,0.0,0
0827905018B,0.0,3,0.0,2,0.0,137,0.0,46,0.0,78,0.0,86,0.0,67,0.0,10,0.0,29,0.0,9,0.0,0,0.0,0,0.0,0
0827905019U,0.0,8,9.0,0,206.0,206,127.0,127,189.0,189,73.0,73,77.0,77,42.0,42,9.0,9,5.0,5,3.0,3,0.0,0,0.0,0
0827905020A,0.0,0,0.0,0,101.0,101,85.0,85,119.0,119,57.0,57,38.0,38,38.0,31,14.0,14,6.0,6,1.0,1,0.0,0,0.0,0
0827905022U,0.0,0,0.0,3,0.0,132,0.0,53,0.0,85,0.0,71,0.0,51,0.0,22,0.0,26,0.0,3,0.0,2,0.0,0,0.0,0
0827905025U,0.0,4,0.0,7,0.0,241,0.0,88,0.0,143,0.0,138,0.0,75,0.0,19,0.0,27,0.0,7,0.0,0,0.0,0,0.0,0
0827905027U,0.0,1,0.0,5,0.0,190,0.0,193,0.0,200,0.0,81,0.0,81,0.0,46,0.0,19,0.0,8,0.0,4,0.0,0,0.0,0
0827906001U,0.0,0,0.0,6,0.0,269,0.0,62,0.0,101,0.0,168,0.0,71,0.0,20,0.0,31,0.0,6,0.0,2,0.0,0,0.0,0
0827906002A,0.0,1,0.0,1,0.0,144,0.0,34,0.0,74,0.0,61,0.0,32,0.0,17,0.0,11,0.0,14,0.0,2,0.0,0,0.0,0
0827906002B,0.0,0,0.0,4,0.0,204,0.0,57,0.0,85,0.0,76,0.0,39,0.0,13,0.0,22,0.0,7,0.0,6,0.0,0,0.0,0
0827906003A,0.0,1,0.0,3,0.0,179,0.0,41,0.0,79,0.0,90,0.0,43,0.0,16,0.0,27,0.0,8,0.0,8,0.0,0,0.0,0
0827906003B,0.0,5,0.0,4,0.0,242,0.0,62,0.0,80,0.0,134,0.0,59,0.0,19,0.0,40,0.0,3,0.0,5,0.0,0,0.0,0
0827906006A,0.0,0,0.0,3,0.0,174,0.0,10,0.0,53,0.0,69,0.0,41,0.0,6,0.0,15,0.0,4,0.0,1,0.0,0,0.0,0
0827906006B,0.0,3,0.0,2,0.0,244,0.0,30,0.0,82,0.0,83,0.0,57,0.0,14,0.0,17,0.0,15,0.0,2,0.0,0,0.0,0
0827906009A,0.0,0,0.0,0,0.0,109,0.0,31,0.0,60,0.0,61,0.0,24,0.0,12,0.0,11,0.0,5,0.0,3,0.0,0,0.0,0
0827906009B,0.0,1,0.0,4,0.0,138,0.0,33,0.0,75,0.0,71,0.0,58,0.0,8,0.0,20,0.0,2,0.0,0,0.0,0,0.0,0
0827906010A,0.0,0,0.0,4,0.0,209,0.0,32,0.0,98,0.0,106,0.0,58,0.0,25,0.0,17,0.0,5,0.0,2,0.0,0,0.0,0
0827906010B,0.0,0,0.0,3,0.0,323,0.0,54,0.0,127,0.0,138,0.0,79,0.0,26,0.0,27,0.0,10,0.0,2,0.0,0,0.0,0
0827906011A,0.0,0,0.0,5,0.0,136,0.0,20,0.0,70,0.0,68,0.0,46,0.0,9,0.0,22,0.0,4,0.0,1,0.0,0,0.0,0
0827906011B,0.0,0,0.0,1,0.0,219,0.0,26,0.0,81,0.0,103,0.0,56,0.0,14,0.0,21,0.0,4,0.0,3,0.0,0,0.0,0
0827906013U,0.0,1,0.0,6,0.0,193,0.0,17,0.0,73,0.0,133,0.0,57,0.0,11,0.0,24,0.0,11,0.0,3,0.0,0,0.0,0
0827906018U,2.0,2,0.0,0,290.0,290,42.0,42,77.0,77,117.0,117,68.0,69,11.0,11,35.0,35,1.0,1,2.0,2,0.0,0,0.0,0
0827906023A,1.0,2,0.0,0,149.0,149,25.0,25,46.0,46,52.0,52,22.0,22,11.0,11,21.0,21,11.0,11,1.0,1,1.0,0,0.0,0
0827906024A,0.0,1,0.0,5,0.0,207,0.0,25,0.0,57,0.0,65,0.0,44,0.0,17,0.0,6,0.0,5,0.0,2,0.0,0,0.0,0
0827906024B,0.0,0,0.0,4,0.0,302,0.0,35,0.0,79,0.0,91,0.0,62,0.0,11,0.0,23,0.0,13,0.0,5,0.0,0,0.0,0
0827906024C,0.0,0,0.0,5,0.0,203,0.0,32,0.0,51,0.0,65,0.0,56,0.0,5,0.0,14,0.0,3,0.0,4,0.0,0,0.0,0
0827906025A,0.0,1,0.0,3,0.0,181,0.0,32,0.0,71,0.0,88,0.0,55,0.0,6,0.0,29,0.0,6,0.0,1,0.0,0,0.0,0
0827906025B,0.0,0,0.0,3,0.0,214,0.0,34,0.0,102,0.0,131,0.0,89,0.0,17,0.0,30,0.0,10,0.0,1,0.0,0,0.0,0
0827906026A,0.0,2,0.0,4,0.0,171,0.0,25,0.0,52,0.0,85,0.0,43,0.0,14,0.0,15,0.0,4,0.0,1,0.0,0,0.0,0
0827906026B,0.0,3,0.0,6,0.0,233,0.0,34,0.0,69,0.0,80,0.0,72,0.0,18,0.0,22,0.0,16,0.0,2,0.0,0,0.0,0
0827906028A,0.0,4,0.0,0,0.0,173,0.0,23,0.0,70,0.0,89,0.0,57,0.0,11,0.0,13,0.0,4,0.0,1,0.0,0,0.0,0
0827906028B,0.0,0,0.0,5,0.0,246,0.0,26,0.0,72,0.0,116,0.0,56,0.0,12,0.0,23,0.0,5,0.0,0,0.0,0,0.0,0
0827906029U,0.0,0,0.0,2,0.0,314,0.0,25,0.0,82,0.0,106,0.0,75,0.0,16,0.0,25,0.0,17,0.0,3,0.0,0,0.0,0
0827906030U,0.0,1,0.0,0,0.0,175,0.0,31,0.0,86,0.0,68,0.0,51,0.0,9,0.0,15,0.0,11,0.0,2,0.0,0,0.0,0
0827906031U,0.0,3,0.0,3,0.0,211,0.0,33,0.0,78,0.0,105,0.0,55,0.0,24,0.0,17,0.0,9,0.0,2,0.0,0,0.0,0
0827906033A,0.0,1,0.0,2,0.0,136,0.0,34,0.0,90,0.0,52,0.0,45,0.0,9,0.0,4,0.0,3,0.0,4,0.0,0,0.0,0
0827906033B,0.0,3,0.0,3,0.0,173,0.0,40,0.0,116,0.0,83,0.0,54,0.0,8,0.0,11,0.0,7,0.0,3,0.0,0,0.0,0
0828101002C,0.0,0,0.0,2,0.0,70,0.0,199,0.0,129,0.0,35,0.0,24,0.0,22,0.0,13,0.0,1,0.0,2,0.0,0,0.0,0
0828201001A,1.0,1,5.0,5,72.0,72,525.0,166,162.0,162,43.0,43,31.0,31,26.0,26,18.0,18,1.0,1,0.0,0,0.0,0,0.0,0
0828201005U,0.0,1,0.0,4,0.0,168,0.0,233,0.0,201,0.0,78,0.0,41,0.0,35,0.0,23,0.0,2,0.0,1,0.0,0,0.0,0
0828301001B,0.0,6,0.0,1,0.0,71,0.0,239,0.0,148,0.0,28,0.0,18,0.0,40,0.0,9,0.0,4,0.0,3,0.0,0,0.0,0
0828301001C,0.0,2,0.0,2,0.0,45,0.0,164,0.0,84,0.0,18,0.0,9,0.0,13,0.0,10,0.0,3,0.0,0,0.0,0,0.0,0
0828301002B,0.0,2,0.0,4,0.0,53,0.0,330,0.0,120,0.0,29,0.0,11,0.0,17,0.0,12,0.0,0,0.0,0,0.0,0,0.0,0
0828401002B,0.0,1,0.0,3,0.0,139,0.0,124,0.0,76,0.0,89,0.0,33,0.0,11,0.0,24,0.0,2,0.0,1,0.0,0,0.0,0
0828401003A,0.0,4,0.0,3,0.0,122,0.0,149,0.0,115,0.0,61,0.0,35,0.0,19,0.0,7,0.0,8,0.0,0,0.0,0,0.0,0
0828401004A,1.0,1,1.0,1,91.0,91,120.0,120,105.0,105,48.0,48,29.0,29,13.0,13,10.0,10,1.0,0,1.0,1,0.0,0,0.0,0
0828402001A,0.0,2,0.0,2,0.0,119,0.0,112,0.0,96,0.0,60,0.0,31,0.0,16,0.0,19,0.0,7,0.0,1,0.0,0,0.0,0
0828402001B,0.0,2,0.0,7,0.0,174,0.0,104,0.0,105,0.0,77,0.0,45,0.0,17,0.0,23,0.0,4,0.0,2,0.0,0,0.0,0
0828402001C,0.0,0,0.0,2,0.0,135,0.0,114,0.0,103,0.0,87,0.0,39,0.0,20,0.0,8,0.0,7,0.0,1,0.0,0,0.0,0
0828402002C,1.0,3,5.0,1,159.0,110,91.0,99,103.0,84,55.0,65,38.0,24,24.0,16,17.0,21,5.0,4,2.0,0,0.0,0,0.0,0
0828402003C,0.0,3,0.0,3,0.0,142,0.0,100,0.0,111,0.0,52,0.0,39,0.0,17,0.0,15,0.0,8,0.0,2,0.0,0,0.0,0
0828501004B,0.0,0,0.0,7,0.0,101,0.0,176,0.0,111,0.0,49,0.0,20,0.0,21,0.0,7,0.0,4,0.0,0,0.0,0,0.0,0
0828502002B,0.0,0,0.0,0,49.0,49,201.0,201,107.0,107,18.0,18,13.0,13,34.0,34,3.0,3,4.0,4,0.0,1,0.0,0,0.0,0
0828601002B,0.0,0,4.0,3,162.0,162,92.0,92,106.0,106,45.0,45,28.0,28,15.0,15,17.0,17,7.0,7,1.0,1,0.0,0,0.0,0
0828801001B,8.0,7,2.0,3,152.0,152,168.0,168,157.0,157,95.0,95,39.0,39,34.0,34,29.0,29,5.0,5,3.0,3,0.0,0,0.0,0
0829001001B,0.0,1,0.0,5,0.0,105,0.0,227,0.0,253,0.0,59,0.0,35,0.0,46,0.0,5,0.0,8,0.0,0,0.0,0,0.0,0
0829101001B,0.0,3,0.0,3,0.0,122,0.0,111,0.0,148,0.0,41,0.0,30,0.0,25,0.0,8,0.0,3,0.0,0,0.0,0,0.0,0
0829101002B,0.0,3,0.0,4,0.0,195,0.0,121,0.0,183,0.0,100,0.0,50,0.0,35,0.0,19,0.0,13,0.0,3,0.0,0,0.0,0
0829101003B,1.0,1,4.0,4,214.0,214,55.0,55,125.0,125,74.0,79,48.0,48,27.0,27,18.0,18,16.0,16,7.0,7,0.0,0,0.0,0
0829101004U,0.0,3,0.0,8,0.0,213,0.0,79,0.0,121,0.0,71,0.0,66,0.0,32,0.0,6,0.0,15,0.0,1,0.0,0,0.0,0
0829401001C,0.0,3,0.0,5,0.0,146,0.0,153,0.0,193,0.0,46,0.0,53,0.0,36,0.0,16,0.0,7,0.0,2,0.0,0,0.0,0
0829501001A,0.0,1,0.0,2,0.0,137,0.0,77,0.0,109,0.0,84,0.0,37,0.0,12,0.0,14,0.0,5,0.0,3,0.0,0,0.0,0
0829501001B,0.0,2,0.0,3,0.0,156,0.0,64,0.0,100,0.0,95,0.0,44,0.0,11,0.0,11,0.0,10,0.0,2,0.0,0,0.0,0
0829501001C,0.0,2,0.0,0,0.0,159,0.0,85,0.0,94,0.0,103,0.0,36,0.0,10,0.0,16,0.0,6,0.0,4,0.0,0,0.0,0
0829501002A,0.0,4,0.0,3,0.0,128,0.0,80,0.0,107,0.0,93,0.0,25,0.0,16,0.0,21,0.0,2,0.0,2,0.0,0,0.0,0
0829501002B,0.0,5,0.0,3,0.0,150,0.0,69,0.0,87,0.0,99,0.0,43,0.0,17,0.0,12,0.0,6,0.0,0,0.0,0,0.0,0
0829501002C,0.0,7,0.0,1,0.0,137,0.0,79,0.0,97,0.0,72,0.0,31,0.0,11,0.0,16,0.0,6,0.0,0,0.0,0,0.0,0
0829501003A,0.0,0,0.0,3,0.0,121,0.0,141,0.0,142,0.0,77,0.0,33,0.0,21,0.0,22,0.0,6,0.0,0,0.0,0,0.0,0
0829501003B,0.0,2,0.0,2,0.0,137,0.0,108,0.0,152,0.0,89,0.0,54,0.0,9,0.0,13,0.0,11,0.0,1,0.0,0,0.0,0
0829501004U,0.0,1,0.0,5,0.0,153,0.0,127,0.0,181,0.0,110,0.0,37,0.0,29,0.0,18,0.0,6,0.0,0,0.0,0,0.0,0
0829501005U,0.0,2,0.0,4,0.0,260,0.0,68,0.0,139,0.0,124,0.0,60,0.0,18,0.0,28,0.0,8,0.0,0,0.0,0,0.0,0
0829501006A,0.0,0,0.0,4,0.0,177,0.0,59,0.0,101,0.0,114,0.0,42,0.0,14,0.0,21,0.0,5,0.0,2,0.0,0,0.0,0
0829501006B,0.0,0,0.0,3,0.0,223,0.0,47,0.0,144,0.0,109,0.0,53,0.0,20,0.0,24,0.0,5,0.0,0,0.0,0,0.0,0
0829501007A,0.0,2,0.0,3,0.0,160,0.0,64,0.0,100,0.0,68,0.0,43,0.0,18,0.0,15,0.0,8,0.0,0,0.0,0,0.0,0
0829501007B,0.0,3,0.0,0,0.0,230,0.0,57,0.0,136,0.0,70,0.0,47,0.0,14,0.0,29,0.0,5,0.0,1,0.0,0,0.0,0
0829501007C,0.0,0,0.0,5,0.0,171,0.0,82,0.0,108,0.0,60,0.0,37,0.0,7,0.0,16,0.0,5,0.0,2,0.0,0,0.0,0
0829501008U,0.0,6,0.0,3,0.0,286,0.0,66,0.0,162,0.0,153,0.0,71,0.0,19,0.0,27,0.0,9,0.0,1,0.0,0,0.0,0
0829601001A,0.0,0,0.0,1,0.0,100,0.0,179,0.0,135,0.0,64,0.0,20,0.0,24,0.0,9,0.0,2,0.0,0,0.0,0,0.0,0
0829601001C,0.0,0,0.0,2,0.0,105,0.0,177,0.0,135,0.0,42,0.0,27,0.0,15,0.0,14,0.0,2,0.0,0,0.0,0,0.0,0
0829701001U,0.0,0,0.0,0,0.0,13,0.0,62,0.0,19,0.0,4,0.0,4,0.0,5,0.0,2,0.0,0,0.0,1,0.0,0,0.0,0
0829802002B,0.0,0,0.0,2,0.0,69,0.0,154,0.0,117,0.0,25,0.0,9,0.0,23,0.0,5,0.0,2,0.0,0,0.0,0,0.0,0
0829802006A,1.0,1,1.0,1,61.0,61,205.0,205,124.0,126,20.0,20,18.0,18,36.0,36,9.0,9,2.0,2,0.0,0,0.0,0,0.0,0
0829802006B,1.0,1,3.0,3,82.0,82,320.0,271,170.0,166,32.0,32,19.0,19,30.0,30,9.0,9,0.0,0,0.0,0,0.0,0,0.0,0
